Date,Traffic Source,New vs Returning Visitors,Device Type,Browser Type,Operating System,Geographic Data - Country,Landing Page,Exit Page,Campaign,Page Views,Sessions,Bounce,Avg. Session Duration,Converted
2024-08-07,Direct,New,Mobile,Firefox,iOS,Tamil Nadu,Homepage,Product Page,Product Launch,11,5,No,6.61,Yes
2024-07-21,Organic,New,Mobile,Chrome,Android,Maharashtra,Homepage,Checkout,Spring Sale,5,2,Yes,2.01,Yes
2024-09-10,Paid,New,Mobile,Chrome,iOS,Karnataka,Product Page,Homepage,Product Launch,4,1,No,6.32,Yes
2024-09-23,Organic,New,Mobile,Chrome,iOS,Maharashtra,Checkout,Blog,Product Launch,4,2,No,6.64,No
2024-10-09,Referral,Returning,Desktop,Chrome,Linux,Maharashtra,Blog,Product Page,Spring Sale,3,5,No,9.80,No
2024-10-07,Paid,New,Desktop,Chrome,Windows,Rajasthan,Product Page,Product Page,Spring Sale,8,4,Yes,7.21,Yes
2024-08-30,Direct,New,Mobile,Safari,iOS,Maharashtra,Homepage,Product Page,Product Launch,3,0,Yes,8.56,No
2024-07-21,Organic,New,Mobile,Internet Explorer,Windows,Haryana,Homepage,Product Page,Product Launch,5,5,Yes,5.10,No
2024-08-14,Organic,Returning,Mobile,Chrome,iOS,Karnataka,Homepage,Product Page,Holiday Discounts,7,1,Yes,3.23,Yes
2024-08-22,Organic,Returning,Mobile,Chrome,iOS,Haryana,Homepage,Checkout,Spring Sale,4,2,Yes,4.12,No
2024-07-18,Organic,Returning,Desktop,Firefox,Windows,Karnataka,Homepage,Product Page,Spring Sale,2,4,Yes,5.89,Yes
2024-09-01,Direct,New,Mobile,Safari,iOS,Rajasthan,Homepage,Product Page,Spring Sale,4,2,No,4.04,Yes
2024-07-16,Organic,Returning,Mobile,Safari,iOS,Maharashtra,Homepage,Contact Us,Product Launch,1,5,No,6.92,No
2024-08-13,Paid,New,Desktop,Safari,macOS,Lakshadweep,Homepage,Homepage,Spring Sale,9,3,No,1.26,Yes
2024-10-08,Direct,New,Mobile,Chrome,iOS,Chhattisgarh,Product Page,Product Page,Holiday Discounts,6,1,Yes,6.76,No
2024-08-27,Organic,Returning,Mobile,Safari,iOS,Andhra Pradesh,Homepage,Checkout,Product Launch,5,4,No,3.74,Yes
2024-08-18,Direct,New,Desktop,Chrome,Linux,Maharashtra,Homepage,Blog,Spring Sale,4,3,Yes,5.98,Yes
2024-07-25,Paid,New,Desktop,Firefox,Windows,Chhattisgarh,Product Page,Product Page,Spring Sale,4,1,No,6.76,Yes
2024-08-18,Organic,New,Desktop,Chrome,macOS,Karnataka,Contact Us,Product Page,Holiday Discounts,4,5,No,7.16,No
2024-09-16,Referral,New,Mobile,Firefox,iOS,Maharashtra,Contact Us,Product Page,Holiday Discounts,3,5,No,1.65,No
2024-09-06,Referral,Returning,Tablet,Safari,Windows,Uttar Pradesh,Product Page,Homepage,Product Launch,6,5,No,8.68,No
2024-08-17,Direct,New,Desktop,Chrome,macOS,Karnataka,Contact Us,Blog,Spring Sale,5,2,No,9.55,No
2024-09-28,Organic,New,Desktop,Safari,macOS,Tamil Nadu,Product Page,Blog,Spring Sale,6,7,No,6.07,No
2024-09-27,Paid,New,Mobile,Safari,iOS,Karnataka,Checkout,Product Page,Holiday Discounts,2,1,No,2.40,Yes
2024-08-21,Referral,New,Mobile,Edge,Windows,Maharashtra,Product Page,Homepage,Spring Sale,4,3,Yes,1.46,Yes
2024-07-28,Direct,New,Desktop,Safari,macOS,Maharashtra,Checkout,Homepage,Spring Sale,4,5,No,6.17,No
2024-08-22,Referral,New,Desktop,Safari,macOS,Telangana,Homepage,Product Page,Holiday Discounts,6,3,No,1.28,No
2024-09-28,Organic,New,Mobile,Chrome,iOS,Uttar Pradesh,Contact Us,Product Page,Holiday Discounts,3,6,No,2.28,Yes
2024-08-22,Direct,Returning,Desktop,Edge,Windows,Uttar Pradesh,Blog,Checkout,Holiday Discounts,6,5,Yes,3.08,Yes
2024-08-23,Organic,New,Desktop,Chrome,macOS,Assam,Homepage,Blog,Spring Sale,7,3,No,4.48,Yes
2024-08-31,Direct,Returning,Mobile,Safari,iOS,Karnataka,Blog,Product Page,Spring Sale,5,2,No,1.14,No
2024-08-31,Organic,New,Desktop,Chrome,macOS,Punjab,Contact Us,Contact Us,Holiday Discounts,2,6,No,5.02,Yes
2024-07-17,Referral,New,Mobile,Chrome,iOS,West Bengal,Homepage,Homepage,Holiday Discounts,3,3,No,8.88,Yes
2024-08-09,Organic,New,Desktop,Chrome,macOS,Haryana,Homepage,Contact Us,Spring Sale,2,2,No,4.63,Yes
2024-09-25,Direct,New,Mobile,Safari,iOS,Uttar Pradesh,Homepage,Product Page,Holiday Discounts,6,2,No,4.50,Yes
2024-09-11,Organic,Returning,Mobile,Edge,Windows,West Bengal,Homepage,Homepage,Spring Sale,5,1,No,4.21,Yes
2024-07-29,Direct,New,Desktop,Internet Explorer,Windows,Gujarat,Blog,Homepage,Holiday Discounts,5,7,Yes,3.47,Yes
2024-07-19,Organic,New,Mobile,Chrome,iOS,Puducherry,Checkout,Checkout,Spring Sale,10,4,Yes,5.06,No
2024-07-19,Paid,Returning,Mobile,Firefox,iOS,Tamil Nadu,Homepage,Checkout,Newsletter,5,5,Yes,6.20,No
2024-09-16,Paid,Returning,Mobile,Safari,iOS,Uttar Pradesh,Product Page,Contact Us,Product Launch,5,4,Yes,5.97,Yes
2024-09-06,Referral,New,Mobile,Chrome,iOS,Meghalaya,Homepage,Product Page,Holiday Discounts,4,3,Yes,1.34,Yes
2024-10-10,Referral,New,Mobile,Chrome,iOS,Uttar Pradesh,Product Page,Contact Us,Product Launch,7,3,Yes,3.27,Yes
2024-07-23,Organic,New,Desktop,Safari,macOS,Assam,Checkout,Checkout,Spring Sale,4,1,Yes,3.68,No
2024-09-25,Organic,Returning,Desktop,Safari,macOS,Punjab,Homepage,Blog,Spring Sale,2,1,Yes,8.09,Yes
2024-09-21,Organic,New,Desktop,Chrome,macOS,Maharashtra,Blog,Checkout,Spring Sale,2,0,Yes,3.88,No
2024-10-06,Organic,New,Tablet,Chrome,Windows,Daman and Diu,Homepage,Product Page,Newsletter,9,2,Yes,3.25,No
2024-08-25,Organic,New,Mobile,Chrome,iOS,West Bengal,Homepage,Blog,Holiday Discounts,1,0,Yes,10.00,No
2024-09-09,Organic,New,Mobile,Safari,iOS,Haryana,Homepage,Product Page,Product Launch,8,4,Yes,8.10,No
2024-08-06,Organic,New,Desktop,Edge,Windows,Manipur,Homepage,Blog,Spring Sale,6,1,No,8.85,No
2024-10-08,Direct,New,Tablet,Chrome,Windows,Gujarat,Homepage,Product Page,Product Launch,3,4,No,3.70,No
2024-08-21,Organic,New,Desktop,Internet Explorer,Windows,Haryana,Homepage,Product Page,Holiday Discounts,1,0,Yes,8.71,No
2024-07-24,Direct,New,Mobile,Chrome,iOS,Tamil Nadu,Blog,Product Page,Spring Sale,4,3,No,6.96,Yes
2024-07-21,Paid,New,Desktop,Chrome,macOS,Telangana,Homepage,Checkout,Newsletter,2,3,No,6.59,No
2024-08-20,Organic,Returning,Mobile,Chrome,iOS,Gujarat,Homepage,Checkout,Newsletter,3,6,No,5.29,Yes
2024-07-18,Organic,New,Mobile,Safari,iOS,Uttar Pradesh,Contact Us,Product Page,Product Launch,2,0,Yes,2.12,No
2024-08-06,Referral,New,Mobile,Safari,iOS,Madhya Pradesh,Blog,Homepage,Product Launch,1,1,Yes,2.79,Yes
2024-08-25,Direct,Returning,Desktop,Firefox,Windows,Gujarat,Checkout,Homepage,Holiday Discounts,3,3,Yes,7.07,No
2024-08-07,Paid,New,Mobile,Chrome,Android,Rajasthan,Homepage,Blog,Holiday Discounts,4,6,No,1.65,Yes
2024-09-14,Direct,New,Mobile,Internet Explorer,Windows,Karnataka,Blog,Product Page,Holiday Discounts,5,3,Yes,6.97,No
2024-09-18,Organic,New,Desktop,Chrome,macOS,Rajasthan,Homepage,Product Page,Spring Sale,4,4,Yes,1.81,Yes
2024-08-21,Referral,New,Desktop,Firefox,Windows,Delhi,Product Page,Product Page,Holiday Discounts,15,3,No,1.76,Yes
2024-08-12,Organic,Returning,Desktop,Safari,macOS,Dadra and Nagar Haveli,Checkout,Blog,Spring Sale,1,0,Yes,5.96,No
2024-10-07,Organic,New,Mobile,Chrome,Android,Rajasthan,Product Page,Checkout,Spring Sale,3,4,No,4.13,No
2024-08-02,Direct,Returning,Mobile,Internet Explorer,Windows,Uttar Pradesh,Homepage,Homepage,Holiday Discounts,3,0,Yes,1.60,No
2024-10-11,Organic,Returning,Mobile,Safari,iOS,Maharashtra,Product Page,Homepage,Product Launch,8,3,No,3.95,No
2024-09-14,Organic,New,Mobile,Edge,Windows,Gujarat,Homepage,Product Page,Spring Sale,5,1,No,9.98,Yes
2024-10-03,Organic,New,Mobile,Chrome,Android,Jammu and Kashmir,Product Page,Product Page,Spring Sale,4,3,No,7.72,No
2024-09-26,Direct,Returning,Mobile,Chrome,Android,Madhya Pradesh,Homepage,Product Page,Spring Sale,3,3,No,1.84,No
2024-08-08,Paid,Returning,Desktop,Safari,macOS,Uttar Pradesh,Checkout,Checkout,Product Launch,5,3,Yes,7.19,No
2024-10-04,Referral,New,Desktop,Chrome,macOS,Punjab,Homepage,Product Page,Spring Sale,2,4,No,4.68,Yes
2024-09-17,Organic,New,Desktop,Chrome,macOS,Goa,Homepage,Product Page,Holiday Discounts,2,4,Yes,7.47,No
2024-07-23,Organic,Returning,Mobile,Internet Explorer,Windows,Gujarat,Homepage,Blog,Holiday Discounts,8,2,Yes,7.88,No
2024-08-05,Paid,New,Mobile,Safari,iOS,Gujarat,Checkout,Checkout,Product Launch,3,2,Yes,5.08,Yes
2024-10-02,Organic,New,Desktop,Internet Explorer,Windows,Tamil Nadu,Product Page,Product Page,Newsletter,9,9,No,9.65,No
2024-09-17,Organic,Returning,Mobile,Safari,iOS,Andhra Pradesh,Homepage,Checkout,Spring Sale,1,0,Yes,7.31,No
2024-10-08,Organic,New,Desktop,Firefox,Windows,Haryana,Homepage,Product Page,Holiday Discounts,6,2,Yes,8.52,No
2024-08-09,Organic,New,Desktop,Chrome,macOS,Andhra Pradesh,Product Page,Homepage,Holiday Discounts,3,2,Yes,5.54,Yes
2024-09-12,Organic,Returning,Tablet,Chrome,Windows,West Bengal,Homepage,Checkout,Product Launch,2,1,No,7.84,Yes
2024-09-04,Organic,New,Mobile,Safari,iOS,Maharashtra,Product Page,Checkout,Newsletter,3,1,No,8.41,No
2024-08-08,Referral,New,Desktop,Safari,macOS,Jharkhand,Homepage,Product Page,Holiday Discounts,4,5,Yes,3.48,Yes
2024-08-11,Referral,New,Desktop,Safari,macOS,Uttar Pradesh,Product Page,Homepage,Spring Sale,6,2,No,1.97,Yes
2024-09-02,Direct,New,Mobile,Safari,iOS,Maharashtra,Product Page,Checkout,Spring Sale,6,8,Yes,8.41,Yes
2024-08-12,Referral,New,Mobile,Chrome,Android,Uttar Pradesh,Homepage,Checkout,Newsletter,7,5,No,1.83,No
2024-07-24,Direct,New,Mobile,Safari,iOS,Assam,Contact Us,Product Page,Newsletter,4,4,Yes,2.63,Yes
2024-07-25,Organic,New,Mobile,Chrome,Android,Maharashtra,Product Page,Contact Us,Product Launch,4,1,No,6.82,No
2024-08-18,Organic,New,Desktop,Edge,Windows,Rajasthan,Blog,Blog,Spring Sale,2,4,No,1.32,Yes
2024-08-20,Organic,Returning,Mobile,Chrome,Android,Karnataka,Homepage,Blog,Spring Sale,7,9,No,3.47,Yes
2024-08-17,Organic,New,Mobile,Safari,iOS,Andhra Pradesh,Homepage,Blog,Spring Sale,8,5,No,5.81,No
2024-08-23,Direct,Returning,Mobile,Chrome,Android,Uttar Pradesh,Homepage,Contact Us,Spring Sale,5,2,No,2.06,Yes
2024-09-08,Direct,New,Mobile,Safari,iOS,Sikkim,Checkout,Product Page,Holiday Discounts,6,1,No,6.89,Yes
2024-09-02,Organic,New,Mobile,Chrome,Android,Rajasthan,Homepage,Homepage,Spring Sale,7,3,No,1.63,No
2024-09-14,Referral,New,Mobile,Chrome,Android,Karnataka,Homepage,Checkout,Spring Sale,2,2,No,6.44,No
2024-10-03,Direct,New,Mobile,Chrome,Android,Maharashtra,Blog,Homepage,Spring Sale,0,2,No,4.46,Yes
2024-09-04,Organic,New,Mobile,Chrome,Android,Maharashtra,Homepage,Homepage,Newsletter,4,3,Yes,7.96,No
2024-08-14,Direct,New,Mobile,Chrome,Android,Maharashtra,Checkout,Checkout,Spring Sale,7,2,Yes,2.14,Yes
2024-07-19,Direct,New,Desktop,Firefox,Windows,Odisha,Homepage,Product Page,Spring Sale,5,3,No,9.39,No
2024-07-20,Organic,Returning,Desktop,Chrome,macOS,Uttar Pradesh,Homepage,Product Page,Product Launch,8,6,No,9.18,No
2024-09-27,Organic,Returning,Mobile,Edge,Windows,Gujarat,Homepage,Blog,Holiday Discounts,4,2,No,4.98,Yes
2024-09-13,Organic,New,Tablet,Chrome,iOS,Telangana,Product Page,Checkout,Product Launch,3,3,No,1.83,No
2024-07-26,Organic,Returning,Desktop,Internet Explorer,Windows,Odisha,Homepage,Checkout,Holiday Discounts,7,3,Yes,2.65,No
2024-08-18,Paid,New,Desktop,Chrome,macOS,Andhra Pradesh,Checkout,Product Page,Newsletter,5,3,No,2.16,Yes
2024-09-25,Organic,New,Desktop,Firefox,Windows,Uttar Pradesh,Contact Us,Homepage,Product Launch,7,6,No,6.12,No
2024-09-09,Organic,New,Mobile,Chrome,Android,Himachal Pradesh,Homepage,Blog,Spring Sale,5,4,No,6.99,No
2024-08-05,Organic,New,Desktop,Safari,macOS,Bihar,Homepage,Homepage,Spring Sale,2,2,No,5.16,No
2024-09-29,Paid,Returning,Mobile,Chrome,Android,Mizoram,Homepage,Blog,Spring Sale,4,5,Yes,5.43,No
2024-08-05,Organic,New,Tablet,Safari,macOS,Maharashtra,Product Page,Product Page,Newsletter,2,2,Yes,4.92,No
2024-09-17,Organic,New,Mobile,Firefox,iOS,Assam,Contact Us,Homepage,Spring Sale,5,2,No,7.68,Yes
2024-08-13,Organic,New,Mobile,Internet Explorer,Windows,Haryana,Homepage,Checkout,Spring Sale,9,4,No,1.76,Yes
2024-09-29,Paid,New,Mobile,Chrome,Android,Assam,Homepage,Contact Us,Product Launch,6,2,No,7.11,Yes
2024-08-14,Direct,New,Desktop,Edge,Windows,Maharashtra,Homepage,Product Page,Spring Sale,7,1,No,6.50,No
2024-08-10,Direct,Returning,Tablet,Internet Explorer,Windows,Rajasthan,Contact Us,Product Page,Spring Sale,4,6,Yes,4.41,Yes
2024-08-31,Organic,New,Mobile,Chrome,Android,Madhya Pradesh,Homepage,Checkout,Holiday Discounts,7,2,No,9.31,No
2024-09-26,Paid,Returning,Desktop,Chrome,macOS,Jharkhand,Blog,Product Page,Product Launch,7,3,No,9.81,No
2024-08-19,Organic,New,Desktop,Chrome,macOS,Gujarat,Homepage,Blog,Product Launch,2,1,Yes,6.45,Yes
2024-08-12,Direct,New,Desktop,Chrome,macOS,Uttar Pradesh,Homepage,Contact Us,Newsletter,5,1,No,5.66,No
2024-10-01,Organic,Returning,Mobile,Chrome,Android,Madhya Pradesh,Product Page,Blog,Spring Sale,6,3,Yes,6.26,No
2024-08-02,Organic,Returning,Desktop,Chrome,macOS,Telangana,Homepage,Blog,Spring Sale,10,3,No,1.34,Yes
2024-07-29,Organic,Returning,Mobile,Chrome,Android,Karnataka,Homepage,Product Page,Holiday Discounts,10,4,Yes,7.42,Yes
2024-09-11,Organic,New,Desktop,Chrome,Windows,Uttar Pradesh,Homepage,Homepage,Spring Sale,6,4,No,9.52,No
2024-08-18,Organic,New,Desktop,Firefox,Windows,Maharashtra,Checkout,Blog,Holiday Discounts,6,2,No,3.96,Yes
2024-09-14,Organic,New,Mobile,Chrome,Android,Assam,Blog,Checkout,Product Launch,4,3,No,9.95,No
2024-07-21,Direct,New,Mobile,Safari,iOS,Uttar Pradesh,Checkout,Contact Us,Product Launch,7,2,No,2.58,Yes
2024-07-29,Organic,Returning,Tablet,Safari,Linux,Madhya Pradesh,Homepage,Homepage,Product Launch,8,6,No,6.61,Yes
2024-08-12,Referral,Returning,Mobile,Chrome,Android,Haryana,Product Page,Contact Us,Holiday Discounts,4,2,Yes,4.22,No
2024-10-12,Referral,New,Mobile,Chrome,Android,Sikkim,Contact Us,Homepage,Newsletter,6,1,No,5.31,Yes
2024-09-10,Organic,New,Mobile,Safari,iOS,Meghalaya,Homepage,Product Page,Newsletter,5,2,No,2.97,No
2024-09-28,Organic,New,Desktop,Chrome,Windows,Maharashtra,Homepage,Blog,Holiday Discounts,9,3,No,1.61,Yes
2024-07-19,Referral,New,Mobile,Firefox,Android,Maharashtra,Homepage,Product Page,Spring Sale,0,2,No,9.40,No
2024-07-29,Paid,Returning,Mobile,Chrome,Android,Uttar Pradesh,Homepage,Product Page,Spring Sale,3,6,No,9.69,Yes
2024-09-04,Organic,New,Mobile,Chrome,Android,Maharashtra,Contact Us,Homepage,Newsletter,6,2,No,4.03,No
2024-09-08,Referral,Returning,Desktop,Chrome,Windows,Haryana,Checkout,Homepage,Holiday Discounts,7,8,No,8.33,No
2024-08-31,Paid,New,Desktop,Firefox,Windows,Maharashtra,Blog,Homepage,Product Launch,6,7,Yes,3.87,No
2024-09-05,Direct,New,Desktop,Safari,macOS,Karnataka,Homepage,Homepage,Product Launch,3,5,No,9.96,Yes
2024-08-18,Organic,Returning,Mobile,Chrome,Android,Tamil Nadu,Product Page,Product Page,Holiday Discounts,2,1,No,1.99,Yes
2024-08-30,Direct,New,Mobile,Chrome,Android,Rajasthan,Blog,Product Page,Spring Sale,8,6,No,3.04,Yes
2024-08-22,Direct,New,Desktop,Firefox,Linux,Assam,Homepage,Contact Us,Holiday Discounts,3,2,No,7.92,No
2024-07-29,Direct,New,Desktop,Chrome,Windows,Maharashtra,Checkout,Homepage,Newsletter,4,1,No,8.78,No
2024-10-14,Paid,New,Mobile,Safari,iOS,Telangana,Homepage,Product Page,Product Launch,5,7,Yes,8.99,Yes
2024-08-29,Referral,Returning,Mobile,Chrome,Android,Karnataka,Checkout,Homepage,Product Launch,6,4,No,1.96,Yes
2024-10-10,Organic,Returning,Mobile,Safari,iOS,Karnataka,Contact Us,Homepage,Spring Sale,2,3,Yes,5.82,No
2024-08-27,Direct,New,Mobile,Chrome,Android,Gujarat,Homepage,Product Page,Holiday Discounts,4,2,No,1.72,No
2024-09-06,Direct,New,Mobile,Internet Explorer,Windows,Punjab,Checkout,Blog,Newsletter,0,1,Yes,9.26,No
2024-08-11,Organic,Returning,Desktop,Chrome,Windows,Andhra Pradesh,Homepage,Product Page,Product Launch,2,0,Yes,4.03,No
2024-09-17,Referral,New,Desktop,Safari,macOS,Bihar,Homepage,Blog,Spring Sale,6,1,Yes,8.81,No
2024-09-17,Organic,New,Desktop,Chrome,Windows,Rajasthan,Product Page,Homepage,Spring Sale,11,4,No,7.46,Yes
2024-08-15,Organic,New,Desktop,Chrome,Windows,Uttar Pradesh,Homepage,Blog,Holiday Discounts,6,2,Yes,6.44,No
2024-08-13,Referral,New,Desktop,Firefox,Linux,Karnataka,Homepage,Product Page,Product Launch,6,3,Yes,6.58,Yes
2024-07-29,Direct,New,Mobile,Safari,iOS,Uttar Pradesh,Product Page,Product Page,Holiday Discounts,6,1,No,2.68,No
2024-09-03,Referral,New,Desktop,Firefox,Linux,Jammu and Kashmir,Homepage,Product Page,Product Launch,2,4,No,7.94,Yes
2024-07-25,Organic,New,Mobile,Chrome,Android,Uttar Pradesh,Homepage,Product Page,Spring Sale,5,3,Yes,2.85,No
2024-09-23,Paid,New,Mobile,Edge,Windows,Kerala,Homepage,Homepage,Newsletter,5,1,Yes,5.60,No
2024-09-28,Referral,Returning,Desktop,Safari,macOS,Madhya Pradesh,Homepage,Product Page,Newsletter,4,3,No,4.24,Yes
2024-09-10,Organic,New,Mobile,Firefox,Android,Odisha,Homepage,Product Page,Holiday Discounts,9,3,Yes,9.85,Yes
2024-08-29,Organic,Returning,Mobile,Chrome,Android,Odisha,Checkout,Checkout,Product Launch,6,3,No,2.30,No
2024-07-30,Direct,Returning,Mobile,Safari,iOS,Maharashtra,Homepage,Blog,Spring Sale,7,3,No,5.80,Yes
2024-10-08,Organic,Returning,Desktop,Safari,macOS,Goa,Blog,Product Page,Spring Sale,5,3,No,5.65,No
2024-09-02,Organic,New,Mobile,Safari,iOS,Madhya Pradesh,Homepage,Blog,Newsletter,9,6,Yes,2.81,Yes
2024-08-04,Organic,New,Desktop,Firefox,Linux,Punjab,Blog,Checkout,Spring Sale,4,2,Yes,7.52,Yes
2024-07-18,Direct,New,Desktop,Chrome,Windows,Maharashtra,Contact Us,Checkout,Newsletter,5,2,No,7.17,No
2024-10-07,Direct,New,Mobile,Safari,iOS,Uttar Pradesh,Blog,Contact Us,Product Launch,4,3,Yes,3.15,Yes
2024-07-19,Organic,New,Mobile,Firefox,Android,Punjab,Product Page,Product Page,Spring Sale,9,6,No,6.57,No
2024-09-28,Referral,Returning,Desktop,Firefox,Linux,Uttar Pradesh,Homepage,Homepage,Spring Sale,6,6,No,4.90,Yes
2024-08-20,Organic,New,Mobile,Chrome,Android,Jharkhand,Homepage,Homepage,Spring Sale,2,2,No,5.08,Yes
2024-10-05,Direct,New,Mobile,Internet Explorer,Windows,Maharashtra,Blog,Product Page,Spring Sale,8,2,No,9.69,Yes
2024-08-20,Direct,New,Mobile,Chrome,Android,Punjab,Product Page,Homepage,Holiday Discounts,3,6,No,7.04,Yes
2024-08-20,Direct,Returning,Mobile,Chrome,Android,Uttar Pradesh,Homepage,Product Page,Spring Sale,4,1,No,3.02,No
2024-10-07,Direct,Returning,Desktop,Chrome,Windows,Karnataka,Blog,Product Page,Product Launch,2,1,Yes,5.17,No
2024-07-16,Organic,New,Desktop,Chrome,Windows,Gujarat,Blog,Contact Us,Spring Sale,6,3,Yes,7.15,Yes
2024-08-22,Direct,New,Mobile,Chrome,Android,Punjab,Homepage,Contact Us,Spring Sale,5,3,No,9.17,No
2024-09-19,Organic,New,Mobile,Chrome,iOS,Madhya Pradesh,Checkout,Checkout,Spring Sale,5,2,No,7.26,Yes
2024-09-25,Direct,New,Mobile,Chrome,iOS,Rajasthan,Product Page,Contact Us,Holiday Discounts,5,2,No,6.50,Yes
2024-09-08,Organic,Returning,Desktop,Chrome,Windows,Gujarat,Product Page,Product Page,Newsletter,6,1,Yes,3.08,Yes
2024-08-16,Direct,New,Mobile,Chrome,iOS,Tamil Nadu,Contact Us,Homepage,Product Launch,5,5,Yes,5.52,No
2024-08-20,Referral,New,Tablet,Chrome,iOS,Gujarat,Homepage,Checkout,Holiday Discounts,7,2,No,2.11,No
2024-08-05,Organic,Returning,Mobile,Chrome,iOS,Karnataka,Contact Us,Product Page,Holiday Discounts,7,4,Yes,6.51,Yes
2024-08-14,Direct,New,Mobile,Chrome,iOS,Rajasthan,Product Page,Homepage,Holiday Discounts,5,3,No,8.48,No
2024-07-28,Direct,New,Mobile,Chrome,iOS,Bihar,Homepage,Contact Us,Spring Sale,3,9,Yes,7.30,Yes
2024-08-23,Organic,New,Mobile,Safari,iOS,Rajasthan,Homepage,Product Page,Holiday Discounts,5,1,Yes,8.69,Yes
2024-08-08,Direct,New,Mobile,Safari,iOS,Karnataka,Homepage,Contact Us,Holiday Discounts,6,1,No,1.35,No
2024-08-27,Organic,New,Desktop,Safari,macOS,Tamil Nadu,Checkout,Blog,Newsletter,1,3,Yes,8.28,No
2024-07-21,Paid,New,Mobile,Chrome,iOS,Odisha,Homepage,Checkout,Newsletter,6,2,No,2.21,No
2024-08-28,Referral,New,Mobile,Edge,Windows,Uttar Pradesh,Homepage,Product Page,Spring Sale,4,5,No,3.79,Yes
2024-08-12,Organic,Returning,Mobile,Chrome,iOS,Madhya Pradesh,Product Page,Homepage,Product Launch,4,5,No,3.09,No
2024-07-20,Direct,New,Mobile,Chrome,iOS,Maharashtra,Homepage,Homepage,Holiday Discounts,2,1,No,5.42,No
2024-07-20,Paid,Returning,Mobile,Chrome,iOS,West Bengal,Homepage,Checkout,Spring Sale,4,1,No,9.10,No
2024-09-26,Organic,Returning,Desktop,Chrome,Windows,Tamil Nadu,Product Page,Homepage,Spring Sale,3,1,No,8.00,No
2024-09-29,Direct,New,Mobile,Safari,iOS,Delhi,Homepage,Blog,Spring Sale,6,4,No,8.61,No
2024-09-21,Organic,New,Mobile,Chrome,Android,Maharashtra,Homepage,Product Page,Holiday Discounts,4,3,No,8.71,Yes
2024-07-24,Referral,Returning,Mobile,Chrome,Android,Andhra Pradesh,Homepage,Blog,Spring Sale,3,4,No,4.15,No
2024-10-07,Organic,New,Mobile,Chrome,Android,West Bengal,Blog,Checkout,Holiday Discounts,1,3,No,8.24,No
2024-10-02,Direct,New,Mobile,Safari,iOS,Kerala,Contact Us,Homepage,Product Launch,9,4,Yes,8.40,No
2024-07-24,Organic,New,Mobile,Chrome,Android,Kerala,Checkout,Blog,Holiday Discounts,4,4,No,3.85,Yes
2024-07-28,Direct,New,Mobile,Chrome,Android,Rajasthan,Blog,Product Page,Product Launch,7,2,Yes,8.40,No
2024-09-23,Organic,New,Mobile,Chrome,Android,Tamil Nadu,Checkout,Contact Us,Holiday Discounts,6,3,Yes,8.43,No
2024-07-21,Organic,Returning,Mobile,Chrome,Android,Maharashtra,Contact Us,Contact Us,Product Launch,4,1,No,5.23,No
2024-10-08,Organic,Returning,Desktop,Safari,macOS,Karnataka,Product Page,Product Page,Holiday Discounts,8,3,Yes,8.02,Yes
2024-09-03,Referral,New,Mobile,Chrome,Android,Haryana,Checkout,Homepage,Holiday Discounts,8,3,No,3.42,No
2024-08-14,Paid,New,Tablet,Safari,iOS,Uttar Pradesh,Homepage,Product Page,Spring Sale,9,3,Yes,1.07,No
2024-09-23,Organic,New,Mobile,Edge,Windows,Rajasthan,Homepage,Checkout,Holiday Discounts,5,3,Yes,4.71,Yes
2024-08-28,Organic,New,Desktop,Safari,macOS,Uttar Pradesh,Homepage,Homepage,Holiday Discounts,5,2,Yes,8.11,Yes
2024-08-24,Organic,New,Desktop,Safari,macOS,Tamil Nadu,Homepage,Homepage,Spring Sale,2,2,Yes,6.56,No
2024-09-21,Organic,New,Desktop,Chrome,Windows,Uttar Pradesh,Product Page,Checkout,Holiday Discounts,4,4,No,4.28,No
2024-08-19,Referral,Returning,Mobile,Chrome,Android,Jammu and Kashmir,Contact Us,Product Page,Holiday Discounts,8,6,No,3.09,Yes
2024-07-23,Referral,New,Desktop,Chrome,Windows,Tamil Nadu,Homepage,Contact Us,Product Launch,10,1,Yes,3.78,Yes
2024-10-06,Referral,New,Desktop,Chrome,Windows,Rajasthan,Homepage,Homepage,Newsletter,1,3,Yes,2.04,Yes
2024-08-08,Paid,Returning,Mobile,Chrome,Android,Uttar Pradesh,Product Page,Contact Us,Holiday Discounts,6,2,Yes,8.06,No
2024-09-15,Referral,Returning,Desktop,Safari,macOS,Maharashtra,Product Page,Product Page,Spring Sale,5,2,No,9.01,No
